order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-101204,2026-02-17,South,Kochi,Robot Vacuum R7,Home & Kitchen,1,18250,18250,CUST-56907,Website
UK-2026-104258,2026-06-23,North,Noida,Dinner Set 24pc,Home & Kitchen,1,2456,2456,CUST-38313,App
UK-2026-104242,2026-06-04,North,Chandigarh,Air Fryer 5L,Home & Kitchen,1,5511,5511,CUST-94949,Marketplace
UK-2026-103757,2026-05-04,East,Bhubaneswar,Silk Saree,Fashion,1,3387,3387,CUST-66538,App
UK-2026-102135,2026-03-11,South,Chennai,Smart Watch X2,Electronics,1,4547,4547,CUST-46687,App
UK-2026-103769,2026-05-18,South,Hyderabad,Modern Wall Clock,Home & Kitchen,2,810,1620,CUST-57613,App
UK-2026-103281,2026-05-06,Central,Raipur,Power Bank 20000mAh,Electronics,1,1807,1807,CUST-43863,App
UK-2026-102140,03/03/2026,Central,Bhopal,Silk Saree,Fashion,1,3488,3488,CUST-50772,App
UK-2026-100630,2026-01-24,West,Surat,Cricket Bat English Willow,Sports,1,9310,9310,CUST-16665,Website
UK-2026-103578,2026-05-05,West,Mumbai,Smart Watch X2,Electronics,2,4325,8650,CUST-14252,Marketplace
UK-2026-104487,2026-06-13,South,Madras,Yoga Mat Pro,Sports,3,1210,3630,CUST-57721,Marketplace
UK-2026-101607,2026-03-20,South,Hyderabad,Badminton Racket Set,Sports,1,2575,2575,CUST-60801,Marketplace
UK-2026-103435,2026-05-21,West,Pune,Matte Lipstick Set,Beauty,1,935,935,CUST-15582,App
UK-2026-101448,2026-02-24,South,Hyderabad,Mirrorless Camera Lite,Electronics,2,29195,58390,CUST-42951,Marketplace
UK-2026-101295,2026-02-13,East,Bhubaneswar,Slim Fit Jeans,Fashion,1,1657,1657,CUST-97703,Website
UK-2026-101179,2026-02-01,West,Mumbai,Football Size 5,Sports,1,894,894,CUST-59094,Website
UK-2026-103131,2026-05-12,West,Mumbai,Denim Jacket,Fashion,1,2133,2133,CUST-10643,Marketplace
UK-2026-102924,2026-04-08,South,BLR,Air Fryer 5L,Home & Kitchen,2,5339,10678,CUST-98908,App
UK-2026-100042,2026-01-04,East,Patna,Yoga Mat Pro,Sports,1,1143,1143,CUST-17709,App
UK-2026-102043,2026-03-04,West,Ahmedabad,Mirrorless Camera Lite,Electronics,2,28585,57170,CUST-38356,App
UK-2026-104281,2026-06-25,South,Hyderabad,43-inch Smart TV,Electronics,1,26992,26992,CUST-82066,Marketplace
UK-2026-101677,2026-03-30,North,Noida,Silk Saree,Fashion,-1,3327,3327,CUST-10686,App
UK-2026-103767,2026-05-26,Central,Bhopal,Foldable Treadmill T2,Sports,1,24653,24653,CUST-63461,App
UK-2026-102635,2026-04-22,Central,Bhopal,Cotton Bedsheet Set,Home & Kitchen,1,1360,1360,CUST-18590,Marketplace
UK-2026-102757,2026-04-26,Central,Indore,Formal Shirt,Fashion,1,1047,1047,CUST-16022,App
UK-2026-104642,2026-06-25,East,Guwahati,Beard Grooming Kit,Beauty,2,970,1940,CUST-14633,App
UK-2026-103117,2026-05-12,North,Noida,Smart Watch X2,Electronics,1,4528,4528,CUST-16665,Marketplace
UK-2026-104955,2026-06-30,West,Ahmedabad,Running Sneakers,Fashion,1,2781,2781,CUST-72906,Marketplace
UK-2026-103929,2026-05-20,West,Pune,Badminton Racket Set,Sports,1,2400,2400,CUST-42504,Marketplace
UK-2026-104117,2026-06-18,South,Hyderabad,Cricket Bat English Willow,Sports,1,8820,8820,CUST-19695,App
UK-2026-100769,2026-02-25,North,Delhi,Mirrorless Camera Lite,Electronics,1,28545,28545,CUST-86106,App
UK-2026-101841,2026-03-17,North,Delhi,Cotton Kurta Set,Fashion,1,1337,1337,CUST-94068,Website
UK-2026-100466,2026-01-16,West,Mumbai,Mixer Grinder 750W,Home & Kitchen,1,3305,3305,CUST-77619,Website
UK-2026-102337,2026-04-30,North,Chandigarh,Non-Stick Cookware Set,Home & Kitchen,,2765,2765,CUST-85257,Website
UK-2026-103346,2026-05-23,South,Kochi,Noise-Cancelling Headphones,Electronics,1,9342,9342,CUST-21867,Marketplace
UK-2026-100768,2026-02-05,South,Bengaluru,Bluetooth Speaker Mini,Electronics,1,1551,1551,CUST-96796,Marketplace
UK-2026-100080,2026-01-12,Central,Bhopal,Vitamin C Serum,Beauty,1,697,697,CUST-69407,Marketplace
UK-2026-101120,2026-02-25,North,Noida,Denim Jacket,Fashion,3,2207,6621 INR,CUST-39960,App
UK-2026-101986,2026-03-21,East,Kolkata,Slim Fit Jeans,Fashion,1,1567,1567,CUST-68709,App
UK-2026-103680,2026-05-22,South,Bengaluru,Air Fryer 5L,Home & Kitchen,1,5464,5464,CUST-30983,Website
UK-2026-101773,2026-03-26,North,Chandigarh,Mirrorless Camera Lite,Electronics,2,30140,60280,CUST-63784,App
UK-2026-102425,2026-04-02,East,Guwahati,Mixer Grinder 750W,Home & Kitchen,1,3205,3205,CUST-59018,App
UK-2026-104546,2026-06-17,South,Chennai,Denim Jacket,Fashion,1,2176,2176,CUST-23420,Marketplace
UK-2026-101536,2026-03-11,West,Ahmedabad,Formal Shirt,Fashion,1,1121,,CUST-91296,Website
UK-2026-100482,2026-01-12,South,Kochi,Silk Saree,Fashion,2,3453,6906,CUST-48558,Website
UK-2026-103780,2026-05-23,,Patna,Bluetooth Speaker Mini,Electronics,1,1523,1523,CUST-13307,App
UK-2026-101350,2026-02-03,South,Kochi,Vitamin C Serum,Beauty,1,671,671,CUST-28985,App
UK-2026-101069,2026-02-15,Central,Bhopal,Electric Kettle 1.5L,Home & Kitchen,1,1082,1082,CUST-57123,App
UK-2026-104693,2026-06-08,North,Gurugram,Noise-Cancelling Headphones,Electronics,1,9038,9038,CUST-23982,App
UK-2026-104989,2026-06-30,South,Kochi,Non-Stick Cookware Set,Home & Kitchen,1,2877,2877,CUST-74789,App
UK-2026-102593,2026-04-02,West,Pune,Formal Shirt,Fashion,1,1121,1121,CUST-83258,Website
UK-2026-104778,2026-06-25,East,Bhubaneswar,Vitamin C Serum,Beauty,1,716,716,CUST-59564,App
UK-2026-103718,2026-05-19,West,Pune,Wireless Earbuds Pro,Electronics,1,2908,2908,CUST-58532,Marketplace
UK-2026-103595,2026-05-23,South,Kochi,Running Sneakers,Fashion,1,2718,2718,CUST-47745,Website
UK-2026-102917,2026-04-09,East,Guwahati,Cricket Bat English Willow,Sports,2,9378,18756,CUST-48558,App
UK-2026-100365,2026-01-13,South,Kochi,Beard Grooming Kit,Beauty,1,983,983,CUST-54259,App
UK-2026-100695,2026-01-27,East,Bhubaneswar,Face Wash Combo,Beauty,,467,1401,CUST-42551,App
UK-2026-100167,2026-01-01,Central,Raipur,Leather Wallet,Fashion,1,900,900,CUST-57968,App
UK-2026-100018,2026-01-24,South,Kochi,Ionic Hair Dryer,Beauty,1,1859,1859,CUST-40992,App
UK-2026-101395,2026-02-22,West,Mumbai,Smart Watch X2,Electronics,1,4636,4636 INR,CUST-10523,App
UK-2026-101798,2026-03-31,South,Chennai,Ethnic Dupatta,Fashion,1,513,513,CUST-88012,Website
UK-2026-103052,2026-04-26,North,Gurugram,Mirrorless Camera Lite,Electronics,2,29104,58208,CUST-84439,App
UK-2026-100270,2026-01-10,South,Chennai,Football Size 5,Sports,2,913,1826,CUST-73777,App
UK-2026-104323,2026-06-17,Central,Raipur,Noise-Cancelling Headphones,Electronics,1,9316,9316,CUST-98961,App
UK-2026-101738,2026-03-11,West,Pune,Ionic Hair Dryer,Beauty,2,1904,3808,CUST-88783,Website
UK-2026-100837,2026-02-12,Central,Raipur,Ethnic Dupatta,Fashion,2,499,998,CUST-18412,Marketplace
UK-2026-101371,2026-02-14,South,Chennai,43-inch Smart TV,Electronics,1,25989,25989,CUST-10391,Marketplace
UK-2026-102915,2026-04-13,West,Ahmedabad,Power Bank 20000mAh,Electronics,4,1790,7160,CUST-16143,Website
UK-2026-103088,2026-04-20,West,Surat,Dinner Set 24pc,Home & Kitchen,1,2461,2461,CUST-65168,Website
UK-2026-103417,2026-05-27,Central,Nagpur,Eau de Parfum 100ml,Beauty,1,2048,2048,CUST-63002,App
UK-2026-101038,2026-02-09,North,Delhi,Beard Grooming Kit,Beauty,1,1006,1006,CUST-91324,App
UK-2026-102874,2026-04-04,Central,Bhopal,  Silk Saree,Fashion,1,3643,3643,CUST-65321,Marketplace
UK-2026-101952,2026-03-15,West,Surat,Football Size 5,Sports,1,908,908,CUST-19195,App
UK-2026-104207,2026-06-04,South,Hyderabad,Running Sneakers,Fashion,1,2697,2697,CUST-69392,App
UK-2026-100947,15-02-26,South,Hyderabad,Silk Saree,Fashion,1,3590,3590,CUST-89320,Website
UK-2026-102641,2026-04-22,West,Pune,Ultrabook Air 14,Electronics,2,29754,59508,CUST-12037,Marketplace
UK-2026-101668,2026-03-07,South,Bengaluru,Cotton Kurta Set,Fashion,1,1238,1238,CUST-53252,App
UK-2026-104481,2026-06-19,West,Mumbai,Bluetooth Speaker Mini,Electronics,2,1537,3074,CUST-68192,Marketplace
UK-2026-100388,2026-01-24,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,3,1105,3315,CUST-52143,App
UK-2026-102477,2026-04-16,West,Ahmedabad,Foldable Treadmill T2,Sports,1,26244,26244,CUST-85349,Website
UK-2026-102334,2026-04-10,West,Mumbai,Face Wash Combo,Beauty,1,465,465,CUST-86801,App
UK-2026-102599,2026-04-15,North,Noida   ,Wireless Earbuds Pro,Electronics,1,2982,2982,CUST-30388,Marketplace
UK-2026-102026,2026-03-13,North,Chandigarh,Mixer Grinder 750W,Home & Kitchen,1,3259,3259,CUST-86962,App
UK-2026-103978,2026-05-16,West,Mumbai,Modern Wall Clock,Home & Kitchen,1,785,785,CUST-33938,App
UK-2026-103021,2026-04-23,West,Mumbai,Electric Kettle 1.5L,Home & Kitchen,1,1119,1119,CUST-29677,App
UK-2026-104700,2026-06-23,South,Chennai,Ethnic Dupatta,Fashion,1,512,512,CUST-10200,Marketplace
UK-2026-100935,2026-02-02,South,Hyderabad,Denim Jacket,Fashion,1,2305,2305,CUST-87808,App
UK-2026-102659,2026-04-05,East,  Bhubaneswar,Bluetooth Speaker Mini,Electronics,1,1496,1496,CUST-67759,App
UK-2026-104787,2026-06-21,West,Mumbai,Sunscreen SPF50,Beauty,1,552,552,CUST-71461,Website
UK-2026-102105,2026-03-05,South,Bengaluru,Face Wash Combo,Beauty,1,448,448,CUST-42951,Website
UK-2026-102814,2026-04-21,South,Bengaluru,Sunscreen SPF50,Beauty,1,574,574,CUST-12852,App
UK-2026-103161,2026-05-12,West,Mumbai,Adjustable Dumbbells 15kg,Sports,1,4761,4761,CUST-50677,App
UK-2026-102297,2026-04-21,North,Gurugram,Smart Watch X2,Electronics,1,4405,4405,CUST-43972,Marketplace
UK-2026-102344,2026-04-17,South,Chennai,Ultrabook Air 14,Electronics,1,30218,30218,CUST-49801,Marketplace
UK-2026-103934,2026-05-19,West,Pune,Sunscreen SPF50,Beauty,2,559,1118,CUST-87450,Website
UK-2026-104142,2026-06-21,Central,Bhopal,Face Wash Combo,Beauty,2,462,924,CUST-61958,Website
UK-2026-101634,2026-03-22,South,Chennai,Robot Vacuum R7,Home & Kitchen,2,19765,39530,CUST-15990,Website
UK-2026-101830,2026-03-14,North,Gurugram,Vitamin C Serum,Beauty,2,732,1464,CUST-29097,Website
UK-2026-104570,2026-06-26,Central,Indore,Non-Stick Cookware Set,Home & Kitchen,1,2810,2810,CUST-20317,Website
UK-2026-100728,2026-02-01,South,Kochi,Non-Stick Cookware Set,Home & Kitchen,1,2954,2954,CUST-11335,App
UK-2026-103724,28-05-26,North,Delhi,Ethnic Dupatta,Fashion,1,518,518,CUST-34099,App
UK-2026-102617,2026-04-03,West,Mumbai,Mirrorless Camera Lite,Electronics,1,29595,29595,CUST-40650,App
UK-2026-102885,2026-04-11,West,Ahmedabad,Sunscreen SPF50,Beauty,1,566,566,CUST-94908,Marketplace
UK-2026-103153,2026-05-10,West,Surat,Dinner Set 24pc,Home & Kitchen,2,2624,5248,CUST-88268,App
UK-2026-104722,2026-06-10,East,Guwahati,Power Bank 20000mAh,Electronics,1,1867,1867 INR,CUST-73338,Marketplace
UK-2026-100604,2026-01-25,East,Guwahati,Dinner Set 24pc,Home & Kitchen,1,2566,2566,CUST-22301,App
UK-2026-101597,2026-03-06,North,Gurugram,Ultrabook Air 14,Electronics,3,29528,88584,CUST-89041,App
UK-2026-101310,2026-02-20,South,Kochi,Badminton Racket Set,Sports,2,2444,4888,CUST-38399,Marketplace
UK-2026-100005,2026-01-12,South,Hyderabad,Slim Fit Jeans,Fashion,1,1576,1576,CUST-81800,App
UK-2026-101833,2026-03-07,North,Noida,Denim Jacket,Fashion,1,2130,2130,CUST-54431,Website
UK-2026-101758,2026-03-11,South,Bengaluru,Ultrabook Air 14,Electronics,1,31414,31414,CUST-78683,Website
UK-2026-103464,2026-05-12,West,Bombay,Robot Vacuum R7,Home & Kitchen,1,19307,19307,CUST-17286,App
UK-2026-102575,2026-04-04,North,Chandigarh,Badminton Racket Set,Sports,2,2430,4860,CUST-42100,Marketplace
UK-2026-101015,2026-02-22,Central,Raipur,Cotton Kurta Set,Fashion,1,1267,1267,CUST-18448,App
UK-2026-102416,2026-04-08,West,Surat,Cycling Helmet,Sports,1,1608,1608,CUST-39157,Website
UK-2026-100003,2026-01-15,South,Kochi,Wireless Earbuds Pro,Electronics,1,2912,2912,CUST-10543,Website
UK-2026-104237,29/06/2026,West,Pune,Adjustable Dumbbells 15kg,Sports,1,4871,4871,CUST-39105,Website
UK-2026-100319,2026-01-29,South,Kochi,Modern Wall Clock,Home & Kitchen,1,806,806,CUST-91847,Website
UK-2026-104469,2026-06-13,South,Chennai,Wireless Earbuds Pro,Electronics,4,3124,12496,CUST-76396,Marketplace
UK-2026-102008,2026-03-30,South,Bengaluru,Smart Watch X2,Electronics,3,4522,13566,CUST-81057,Marketplace
UK-2026-102368,2026-04-04,North,Gurugram,Adjustable Dumbbells 15kg,Sports,4,4921,19684,CUST-76863,App
UK-2026-100126,2026-01-20,West,Ahmedabad,Ionic Hair Dryer,Beauty,1,1936,1936,CUST-17285,App
UK-2026-102590,2026-04-04,South,Chennai,Mixer Grinder 750W,Home & Kitchen,1,3172,3172,CUST-29206,App
UK-2026-102574,2026-04-10,South,Kochi,Modern Wall Clock,Home & Kitchen,2,827,1654,CUST-23640,App
UK-2026-101309,2026-02-20,South,Hyderabad,Mixer Grinder 750W,Home & Kitchen,2,3153,6306,CUST-41313,App
UK-2026-100662,2026-01-30,South,Kochi,Denim Jacket,Fashion,1,2226,2226,CUST-72019,App
UK-2026-102008,2026-03-30,South,Bengaluru,Smart Watch X2,Electronics,3,4522,13566,CUST-81057,Marketplace
UK-2026-103650,2026-05-29,South,Kochi,Sunscreen SPF50,Beauty,4,566,2264,CUST-42903,Website
UK-2026-102721,2026-04-01,South,Hyderabad,Electric Kettle 1.5L,Home & Kitchen,1,1087,1087,CUST-79702,Website
UK-2026-100612,12/01/2026,East,Patna,Mirrorless Camera Lite,Electronics,1,30097,30097,CUST-58505,Website
UK-2026-104227,2026-06-17,West,Mumbai,43-inch Smart TV,Electronics,1,25383,25383,CUST-50532,App
UK-2026-101364,2026-02-19,South,Kochi,Air Fryer 5L,Home & Kitchen,1,5773,5773,CUST-58864,App
UK-2026-100605,2026-01-11,South,Bengaluru,Sunscreen SPF50,Beauty,1,573,573,CUST-36582,Marketplace
UK-2026-104134,2026-06-21,West,Bombay,Cotton Kurta Set,Fashion,2,1298,2596,CUST-30924,Website
UK-2026-104942,2026-06-24,North,Noida,Beard Grooming Kit,Beauty,2,968,1936,CUST-62493,App
UK-2026-101400,2026-02-24,Central,Raipur,Cotton Kurta Set,Fashion,3,1244,3732,CUST-79522,App
UK-2026-102927,2026-04-25,South,Hyderabad,Ionic Hair Dryer,Beauty,1,1821,1821,CUST-99876,Marketplace
UK-2026-102122,2026-03-06,North,Chandigarh,Ethnic Dupatta,Fashion,2,500,1000,CUST-93263,Website
UK-2026-101885,2026-03-16,East,Guwahati,Ethnic Dupatta,Fashion,1,507,,CUST-71007,Website
UK-2026-104441,2026-06-11,West,Surat,Ultrabook Air 14,Electronics,1,28765,28765,CUST-72148,App
UK-2026-103140,2026-05-05,North,Gurugram,Foldable Treadmill T2,Sports,2,25898,51796,CUST-31584,App
UK-2026-104855,2026-06-05,West,Surat,Cotton Bedsheet Set,Home & Kitchen,1,1454,1454,CUST-50093,App
UK-2026-104507,2026-06-11,West,Pune,Football Size 5,Sports,1,876,876,CUST-46106,Website
UK-2026-103982,2026-05-30,East,Patna,Cotton Kurta Set,Fashion,2,1242,2484,CUST-13399,App
UK-2026-101283,2026-02-02,West,Mumbai,Vitamin C Serum,Beauty,1,723,723,CUST-19037,Website
UK-2026-100545,2026-01-25,West,Mumbai,Mixer Grinder 750W,Home & Kitchen,1,3424,3424,CUST-50215,Marketplace
UK-2026-102028,2026-03-04,South,Hyderabad,Ethnic Dupatta,Fashion,2,522,"₹1,044",CUST-84752,Website
UK-2026-101215,2026-02-09,West,Ahmedabad,Cycling Helmet,Sports,2,1610,3220,CUST-34468,Website
UK-2026-103806,2026-05-06,North,Gurugram,Face Wash Combo,Beauty,1,466,466,CUST-12841,App
UK-2026-103702,"May 12, 2026",North,Noida,Cotton Bedsheet Set,Home & Kitchen,1,1459,1459,CUST-30408,App
UK-2026-100425,2026-01-17,West,Ahmedabad,Electric Kettle 1.5L,Home & Kitchen,1,1048,1048,CUST-84152,App
UK-2026-103690,2026-05-06,South,Kochi,Electric Kettle 1.5L,Home & Kitchen,2,1075,2150,CUST-25818,Website
UK-2026-103358,2026-05-07,South,Bengaluru,Ionic Hair Dryer,Beauty,1,1933,1933,CUST-32850,App
UK-2026-104499,2026-06-11,Central,Indore,Face Wash Combo,Beauty,2,436,872,CUST-63461,App
UK-2026-103030,2026-04-29,South,Hyderabad,Cycling Helmet,Sports,2,1530,3060,CUST-81019,Website
UK-2026-101943,30/03/2026,South,Kochi,Vitamin C Serum,Beauty,1,723,723,CUST-66131,App
UK-2026-102249,2026-04-24,Central,Indore,vitamin c serum,Beauty,1,665,665,CUST-71113,App
UK-2026-102904,2026-04-21,Central,Indore,Noise-Cancelling Headphones,Electronics,1,8571,8571,CUST-60821,App
UK-2026-103314,2026-05-08,North,New Delhi,Robot Vacuum R7,Home & Kitchen,1,18401,18401,CUST-80886,App
UK-2026-103087,2026-04-18,East,Guwahati,Dinner Set 24pc,Home & Kitchen,2,2597,5194,CUST-49281,Marketplace
UK-2026-100569,2026-01-12,South,Chennai,Cotton Bedsheet Set,Home & Kitchen,1,1436,1436,CUST-28685,App
UK-2026-101498,2026-03-15,Central,Indore,Cotton Bedsheet Set,Home & Kitchen,1,1440,1440,CUST-19037,Website
UK-2026-100387,2026-01-28,East,Bhubaneswar,Face Wash Combo,Beauty,3,441,1323,CUST-23420,Website
UK-2026-102842,2026-04-24,East,Kolkata,Mirrorless Camera Lite,Electronics,1,29420,29420,CUST-94892,App
UK-2026-102370,2026-04-08,North,Gurugram,Power Bank 20000mAh,Electronics,4,1733,6932,CUST-64988,Website
UK-2026-101243,2026-02-08,Central,Indore,Mixer Grinder 750W,Home & Kitchen,2,3369,6738,CUST-27473,Marketplace
UK-2026-101967,2026-03-12,West,Pune,Smart Watch X2,Electronics,,4340,17360,CUST-33135,Website
UK-2026-101844,2026-03-19,South,Chennai,Leather Wallet,Fashion,1,873,873,CUST-71388,Marketplace
UK-2026-102670,2026-04-03,East,Patna,Vitamin C Serum,Beauty,2,700,1400,CUST-73323,App
UK-2026-100941,2026-02-06,West,Ahmedabad,Ultrabook Air 14,Electronics,2,30365,60730,CUST-63601,App
UK-2026-104650,2026-06-20,West,Ahmedabad,Makeup Brush Set,Beauty,1,1302,1302,CUST-73605,Website
UK-2026-100733,2026-02-04,West,Mumbai,Ultrabook Air 14,Electronics,1,30332,30332,CUST-49255,App
UK-2026-104157,2026-06-12,West,Mumbai,Eau de Parfum 100ml,Beauty,1,2098,2098,CUST-19955,Website
UK-2026-103488,2026-05-14,West,Surat,Power Bank 20000mAh,Electronics,1,1845,1845,CUST-49281,Marketplace
UK-2026-104437,2026-06-19,North,Gurugram,Robot Vacuum R7,Home & Kitchen,1,18320,18320,CUST-91139,App
UK-2026-103564,2026-05-07,West,Mumbai,Gym Gloves,Sports,1,506,506,CUST-94130,App
UK-2026-102682,2026-04-19,Central,Bhopal,Cotton Kurta Set,Fashion,1,1300,1300,CUST-56316,App
UK-2026-101513,2026-03-23,West,Mumbai,Smart Watch X2,Electronics,1,4593,4593,CUST-15990,Marketplace
UK-2026-100572,2026-01-10,North,Gurugram,Football Size 5,Sports,1,919,919,CUST-12923,Website
UK-2026-103225,2026-05-19,South,Kochi,Foldable Treadmill T2,Sports,1,23805,23805,CUST-53189,App
UK-2026-102052,2026-03-18,West,Ahmedabad,Denim Jacket,Fashion,1,2109,2109,CUST-24384,Website
UK-2026-100077,2026-01-19,Central,Bhopal,Non-Stick Cookware Set,Home & Kitchen,1,2918,"2,918.00",CUST-50093,App
UK-2026-102525,2026-04-12,Central,Raipur,Yoga Mat Pro,Sports,2,1191,2382,CUST-13282,Website
UK-2026-101921,2026-03-19,Central,Nagpur,Robot Vacuum R7,Home & Kitchen,1,18357,18357,CUST-24076,App
UK-2026-100702,2026-01-26,North,Chandigarh,Sunscreen SPF50,Beauty,1,543,543,CUST-97296,App
UK-2026-103711,2026-05-15,South,Kochi,Electric Kettle 1.5L,Home & Kitchen,1,1134,1134,CUST-51689,App
UK-2026-102143,2026-03-24,North,Delhi,Leather Wallet,Fashion,1,905,905,CUST-33281,App
UK-2026-103973,2026-05-25,North,Delhi,Noise-Cancelling Headphones,Electronics,1,8959,8959,CUST-19279,Marketplace
UK-2026-100447,2026-01-08,West,Surat,Cotton Kurta Set,Fashion,1,1303,1303,CUST-97291,App
UK-2026-103713,2026-05-16,South,Hyderabad,Cycling Helmet,Sports,1,1565,1565,CUST-57634,Marketplace
UK-2026-101596,2026-03-15,North,Delhi,Running Sneakers,Fashion,1,2890,2890,CUST-51748,App
UK-2026-104902,2026-06-08,South,Kochi,43-inch Smart TV,Electronics,1,26998,26998,CUST-86974,App
UK-2026-103451,2026-05-12,South,Cochin,Running Sneakers,Fashion,4,2915,11660,CUST-30924,Website
UK-2026-100708,2026-01-28,East,Guwahati,Robot Vacuum R7,Home & Kitchen,1,19536,19536,CUST-46300,App
UK-2026-101165,2026-02-08,South,Hyderabad,Robot Vacuum R7,Home & Kitchen,1,19033,19033,CUST-88201,App
UK-2026-100022,2026-01-12,East,Kolkata,Dinner Set 24pc,Home & Kitchen,1,2578,2578,CUST-21190,App
UK-2026-101605,2026-03-08,South,Bengaluru,Vitamin C Serum,Beauty,1,733,733,CUST-63009,Website
UK-2026-104399,2026-06-12,West,Pune,Sunscreen SPF50,Beauty,2,564,1128,CUST-12252,Marketplace
UK-2026-102465,2026-04-12,North,Gurugram,Air Fryer 5L,Home & Kitchen,2,5722,11444,CUST-15536,Marketplace
UK-2026-103071,2026-04-11,Central,Bhopal,Robot Vacuum R7,Home & Kitchen,1,18975,18975,CUST-95794,Website
UK-2026-100529,"Jan 5, 2026",North,Delhi,Ethnic Dupatta,Fashion,1,518,518,CUST-80041,Website
UK-2026-103524,2026-05-11,,Surat,Adjustable Dumbbells 15kg,Sports,1,4973,4973,CUST-10140,Website
UK-2026-102118,2026-03-24,North,Gurugram,Mixer Grinder 750W,Home & Kitchen,1,3276,3276,CUST-56595,App
UK-2026-104277,2026-06-22,South,Chennai,Robot Vacuum R7,Home & Kitchen,1,19432,19432,CUST-47302,Website
UK-2026-103293,2026-05-28,East,Guwahati,Cotton Bedsheet Set,Home & Kitchen,2,1380,2760,CUST-35597,App
UK-2026-101619,2026-03-02,South,Hyderabad,Air Fryer 5L,Home & Kitchen,1,5589,5589,CUST-46088,Website
UK-2026-103950,2026-05-30,West,Mumbai,Cotton Kurta Set,Fashion,1,1235,1235,CUST-26522,Website
UK-2026-104579,2026-06-16,West,Surat,Non-Stick Cookware Set,Home & Kitchen,1,2988,2988,CUST-18625,App
UK-2026-101324,27-02-26,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,8846,8846,CUST-48782,Marketplace
UK-2026-102877,2026-04-16,South,Hyderabad,Wireless Earbuds Pro,Electronics,1,2950,2950,CUST-89730,Marketplace
UK-2026-103665,2026-05-04,North,Gurugram,Face Wash Combo,Beauty,2,442,884,CUST-48558,App
UK-2026-104285,2026-06-18,,Guwahati,Denim Jacket,Fashion,1,2122,2122,CUST-53817,App
UK-2026-104276,2026-06-17,Central,Raipur,Football Size 5,Sports,2,900,1800,CUST-18288,App
UK-2026-104781,2026-06-07,West,Mumbai,Noise-Cancelling Headphones,Electronics,1,9421,9421,CUST-53767,Website
UK-2026-101280,2026-02-28,Central,Indore,Football Size 5,Sports,2,938,1876,CUST-33135,Website
UK-2026-104307,2026-06-01,North,Gurugram,Wireless Earbuds Pro,Electronics,2,3071,6142,CUST-58770,Website
UK-2026-103811,2026-05-29,North,Chandigarh,Cotton Kurta Set,Fashion,1,1322,1322,CUST-78383,Marketplace
UK-2026-102267,2026-04-08,West,Pune,43-inch Smart TV,Electronics,1,25454,25454,CUST-72424,App
UK-2026-103374,2026-05-26,North,Delhi,Leather Wallet,Fashion,1,890,890,CUST-38980,Marketplace
UK-2026-104649,2026-06-04,South,Kochi,Slim Fit Jeans,Fashion,2,1559,3118,CUST-87104,Marketplace
UK-2026-102578,2026-04-10,North,Delhi,Wireless Earbuds Pro,Electronics,1,2953,2953,CUST-22101,Website
UK-2026-103138,2026-05-07,West,Ahmedabad,smart watch x2,Electronics,1,4406,4406,CUST-16737,Website
